date,stablecoin_circulating_usd,stablecoin_change_7d_pct,all_chain_tvl_usd,all_chain_tvl_change_7d_pct,source
2023-10-13,123279382689,-0.30429177,36030734819,-5.55602992,defillama_public_aggregate_lag1
2023-10-14,123274463607,-0.51719359,36578883642,-5.09302697,defillama_public_aggregate_lag1
2023-10-15,123326762798,-0.46540481,36621876095,-4.79741277,defillama_public_aggregate_lag1
2023-10-16,123394960965,-0.46281617,36655294238,-4.20822046,defillama_public_aggregate_lag1
2023-10-17,123454281528,-0.45597636,37289384666,-0.58757497,defillama_public_aggregate_lag1
2023-10-18,123648473815,-0.05432537,36868261416,-0.05887599,defillama_public_aggregate_lag1
2023-10-19,123867559182,0.30397168,36525004557,-0.13434995,defillama_public_aggregate_lag1
2023-10-20,124462550355,0.95974496,36763380275,2.03339027,defillama_public_aggregate_lag1
2023-10-21,124375033968,0.89278049,37385545160,2.20526555,defillama_public_aggregate_lag1
2023-10-22,124346542758,0.82689267,38048415076,3.89531923,defillama_public_aggregate_lag1
2023-10-23,124309587906,0.74121904,38698740748,5.57476499,defillama_public_aggregate_lag1
2023-10-24,124601884858,0.92957759,40784520741,9.3730055,defillama_public_aggregate_lag1
2023-10-25,123833880750,0.1499468,40672064970,10.31728486,defillama_public_aggregate_lag1
2023-10-26,124233627337,0.2955319,41101017760,12.52843979,defillama_public_aggregate_lag1
2023-10-27,124227611046,-0.18876305,41079803791,11.74109531,defillama_public_aggregate_lag1
2023-10-28,124055967622,-0.25653569,40740996698,8.97526443,defillama_public_aggregate_lag1
2023-10-29,124068582062,-0.22353713,41222232260,8.34152271,defillama_public_aggregate_lag1
2023-10-30,124190150653,-0.09608048,41629634011,7.57361404,defillama_public_aggregate_lag1
2023-10-31,124008468597,-0.47624983,42266035286,3.63254126,defillama_public_aggregate_lag1
2023-11-01,123905832203,0.0581032,41935647810,3.10675851,defillama_public_aggregate_lag1
2023-11-02,124171216171,-0.05023693,42850327517,4.25612272,defillama_public_aggregate_lag1
2023-11-03,124056198829,-0.13798238,42077810578,2.42943416,defillama_public_aggregate_lag1
2023-11-04,124431862326,0.30300413,42897128332,5.29228985,defillama_public_aggregate_lag1
2023-11-05,124583648486,0.41514654,43669011797,5.93558234,defillama_public_aggregate_lag1
2023-11-06,124649601746,0.36995775,43626219934,4.79606888,defillama_public_aggregate_lag1
2023-11-07,124690345432,0.54986312,43828535477,3.69682224,defillama_public_aggregate_lag1
2023-11-08,125025863698,0.90393767,43832024674,4.52211177,defillama_public_aggregate_lag1
2023-11-09,124978127264,0.64983747,44346281901,3.4911154,defillama_public_aggregate_lag1
2023-11-10,125113811720,0.85252724,46636325243,10.83353578,defillama_public_aggregate_lag1
2023-11-11,125405350270,0.7823462,46717130365,8.90502973,defillama_public_aggregate_lag1
2023-11-12,125469906734,0.71137606,46524641238,6.53925821,defillama_public_aggregate_lag1
2023-11-13,125482870660,0.66848903,46729683853,7.11375848,defillama_public_aggregate_lag1
2023-11-14,125642666933,0.76374919,45946117356,4.83151412,defillama_public_aggregate_lag1
2023-11-15,125494252603,0.37463361,45479320204,3.75820086,defillama_public_aggregate_lag1
2023-11-16,125824738001,0.67740712,47197230727,6.42883395,defillama_public_aggregate_lag1
2023-11-17,126149974871,0.82817647,45465310529,-2.5109498,defillama_public_aggregate_lag1
2023-11-18,126338101585,0.74378909,45576021970,-2.44259094,defillama_public_aggregate_lag1
2023-11-19,126498683249,0.81993885,45777302767,-1.60632828,defillama_public_aggregate_lag1
2023-11-20,126486272743,0.79963271,46775085431,0.0971579,defillama_public_aggregate_lag1
2023-11-21,126953745063,1.04349753,46794700737,1.84690988,defillama_public_aggregate_lag1
2023-11-22,127042938163,1.23406891,44840976059,-1.4035921,defillama_public_aggregate_lag1
2023-11-23,127068895756,0.98880218,46755855255,-0.93517239,defillama_public_aggregate_lag1
2023-11-24,127059418511,0.72092257,46761286099,2.85047117,defillama_public_aggregate_lag1
2023-11-25,127689655425,1.06979116,47049347116,3.23267605,defillama_public_aggregate_lag1
2023-11-26,127670199178,0.92610919,46919551306,2.49522901,defillama_public_aggregate_lag1
2023-11-27,127640205277,0.91229863,46177917255,-1.27668003,defillama_public_aggregate_lag1
2023-11-28,127485552663,0.41889871,45617013456,-2.51671079,defillama_public_aggregate_lag1
2023-11-29,127772474167,0.57424365,46107141724,2.82367998,defillama_public_aggregate_lag1
2023-11-30,127852719134,0.61684913,45921173909,-1.78519106,defillama_public_aggregate_lag1
2023-12-01,127948093173,0.6994166,46223554821,-1.14994972,defillama_public_aggregate_lag1
2023-12-02,128110223308,0.32936723,46809535411,-0.50970251,defillama_public_aggregate_lag1
2023-12-03,128174740983,0.39519152,48079298012,2.47177706,defillama_public_aggregate_lag1
2023-12-04,128296081082,0.51384734,48561690963,5.16215076,defillama_public_aggregate_lag1
2023-12-05,128103483042,0.4847062,49181623184,7.8142111,defillama_public_aggregate_lag1
2023-12-06,128382059184,0.47708634,50310708483,9.11695369,defillama_public_aggregate_lag1
2023-12-07,128409230273,0.43527517,49492402928,7.77686787,defillama_public_aggregate_lag1
2023-12-08,128393716769,0.34828467,50982721107,10.29597638,defillama_public_aggregate_lag1
2023-12-09,128575863142,0.36346813,51789657206,10.63911819,defillama_public_aggregate_lag1
2023-12-10,128899947357,0.56579508,51000025602,6.0748133,defillama_public_aggregate_lag1
2023-12-11,128869596763,0.4470251,50599060613,4.19542567,defillama_public_aggregate_lag1
2023-12-12,128669914738,0.44216729,49251020132,0.14110341,defillama_public_aggregate_lag1
2023-12-13,128030693760,-0.27368733,48939126698,-2.72622236,defillama_public_aggregate_lag1
2023-12-14,128451763108,0.03312288,50138148841,1.30473744,defillama_public_aggregate_lag1
2023-12-15,128634831991,0.18779363,51299750726,0.62183738,defillama_public_aggregate_lag1
2023-12-16,128882935843,0.23882609,49630986437,-4.16815033,defillama_public_aggregate_lag1
2023-12-17,129041436012,0.10976626,49941582338,-2.07537791,defillama_public_aggregate_lag1
2023-12-18,128992830308,0.09562655,49380868050,-2.40753988,defillama_public_aggregate_lag1
2023-12-19,128948737697,0.21669631,50359492636,2.25065897,defillama_public_aggregate_lag1
2023-12-20,129400463250,1.06987586,49916472645,1.99706454,defillama_public_aggregate_lag1
2023-12-21,129746203152,1.00772462,50964714117,1.64857558,defillama_public_aggregate_lag1
2023-12-22,129728001569,0.84982392,51640499853,0.66423155,defillama_public_aggregate_lag1
2023-12-23,130073496579,0.92375358,52603521862,5.98927331,defillama_public_aggregate_lag1
2023-12-24,130241787760,0.93020644,52722555974,5.56845319,defillama_public_aggregate_lag1
2023-12-25,130182219084,0.92205805,52303107489,5.91775632,defillama_public_aggregate_lag1
2023-12-26,130142144288,0.92548916,52506679179,4.26371758,defillama_public_aggregate_lag1
2023-12-27,129831928513,0.33343409,52190511993,4.55568919,defillama_public_aggregate_lag1
2023-12-28,130283545191,0.41414857,54143063215,6.23637188,defillama_public_aggregate_lag1
2023-12-29,130102946794,0.28902413,53384952309,3.37807043,defillama_public_aggregate_lag1
2023-12-30,130198905763,0.09641409,52719076444,0.21967081,defillama_public_aggregate_lag1
2023-12-31,130100873955,-0.108194,52780988018,0.11082931,defillama_public_aggregate_lag1
2024-01-01,129835465344,-0.26636029,52569922574,0.51013238,defillama_public_aggregate_lag1
2024-01-02,130359543289,0.16704735,54739832965,4.25308517,defillama_public_aggregate_lag1
2024-01-03,130495587520,0.5111678,54600450960,4.61758062,defillama_public_aggregate_lag1
2024-01-04,131034400020,0.57632361,52051442188,-3.86313759,defillama_public_aggregate_lag1
2024-01-05,131721601505,1.24413378,53577964995,0.36154886,defillama_public_aggregate_lag1
2024-01-06,132136850036,1.48844897,53173765300,0.862475,defillama_public_aggregate_lag1
2024-01-07,132515556695,1.85600809,52733938923,-0.08914023,defillama_public_aggregate_lag1
2024-01-08,132442642373,2.0080623,52022914635,-1.04053404,defillama_public_aggregate_lag1
2024-01-09,132722037672,1.81229109,54019951711,-1.31509582,defillama_public_aggregate_lag1
2024-01-10,132693055518,1.68394046,54155314788,-0.81526098,defillama_public_aggregate_lag1
2024-01-11,133148676456,1.61352777,57331770841,10.14444256,defillama_public_aggregate_lag1
2024-01-12,133467506552,1.32545082,57712227867,7.7163492,defillama_public_aggregate_lag1
2024-01-13,132822771248,0.51909911,55511817274,4.39700285,defillama_public_aggregate_lag1
2024-01-14,133458626347,0.71166712,56329558142,6.81841579,defillama_public_aggregate_lag1
2024-01-15,133618377331,0.88773143,55570947224,6.82013419,defillama_public_aggregate_lag1
2024-01-16,133303795971,0.43832834,55839582250,3.36844162,defillama_public_aggregate_lag1
2024-01-17,133278138346,0.4409295,56645187129,4.59765094,defillama_public_aggregate_lag1
2024-01-18,133813139215,0.4990382,55977905750,-2.36145696,defillama_public_aggregate_lag1
2024-01-19,133187146307,-0.2100588,54864236237,-4.93481492,defillama_public_aggregate_lag1
2024-01-20,133357755233,0.40278032,55038450947,-0.85273073,defillama_public_aggregate_lag1
2024-01-21,133576068810,0.08799915,55016635674,-2.3307878,defillama_public_aggregate_lag1
2024-01-22,133298151343,-0.23965714,54854342362,-1.28953149,defillama_public_aggregate_lag1
2024-01-23,133445247758,0.10611235,52857024668,-5.34129637,defillama_public_aggregate_lag1
2024-01-24,134239664029,0.72144291,52233893760,-7.78758725,defillama_public_aggregate_lag1
2024-01-25,134071787725,0.19329082,52422990908,-6.35056777,defillama_public_aggregate_lag1
2024-01-26,134259049797,0.80481001,52433138181,-4.43111619,defillama_public_aggregate_lag1
2024-01-27,134480470305,0.8418821,53784808096,-2.27775824,defillama_public_aggregate_lag1
2024-01-28,134553192201,0.73151082,54024653461,-1.80305866,defillama_public_aggregate_lag1
2024-01-29,134614894664,0.98781814,53975774536,-1.6016377,defillama_public_aggregate_lag1
2024-01-30,134937258573,1.11806965,55140285984,4.31969323,defillama_public_aggregate_lag1
2024-01-31,134750117737,0.3802555,54972620094,5.24319773,defillama_public_aggregate_lag1
2024-02-01,134786519351,0.53309622,53849184340,2.72054953,defillama_public_aggregate_lag1
2024-02-02,135157723114,0.66935772,54642616467,4.21389671,defillama_public_aggregate_lag1
2024-02-03,135132492095,0.48484497,54967936128,2.19974389,defillama_public_aggregate_lag1
2024-02-04,135090414698,0.39926403,54495363368,0.87128723,defillama_public_aggregate_lag1
2024-02-05,135168564024,0.41129874,54406562994,0.79811445,defillama_public_aggregate_lag1
2024-02-06,135012752422,0.05594737,55885799782,1.35203107,defillama_public_aggregate_lag1
2024-02-07,135351706897,0.44644797,57604810493,4.78818436,defillama_public_aggregate_lag1
2024-02-08,135667630993,0.65370903,58970825209,9.51108347,defillama_public_aggregate_lag1
2024-02-09,135966774702,0.59859812,60066448501,9.92601084,defillama_public_aggregate_lag1
2024-02-10,136192593198,0.78449016,61936761347,12.67798231,defillama_public_aggregate_lag1
2024-02-11,136463514053,1.01642989,62156881030,14.05902666,defillama_public_aggregate_lag1
2024-02-12,136688944067,1.12480299,62367305350,14.63195232,defillama_public_aggregate_lag1
2024-02-13,136284379153,0.94185676,64857694077,16.05397852,defillama_public_aggregate_lag1
2024-02-14,136470963551,0.82692467,64372390497,11.74828968,defillama_public_aggregate_lag1
2024-02-15,137431095301,1.2998416,67080476979,13.75197268,defillama_public_aggregate_lag1
2024-02-16,137262657542,0.95308787,67228259060,11.92314634,defillama_public_aggregate_lag1
2024-02-17,137619179089,1.04747685,66918338576,8.04300567,defillama_public_aggregate_lag1
2024-02-18,137810375209,0.98697528,66903314999,7.63621644,defillama_public_aggregate_lag1
2024-02-19,137706207623,0.74421788,68519636177,9.86467315,defillama_public_aggregate_lag1
2024-02-20,137709750897,1.0458805,69691737845,7.4533081,defillama_public_aggregate_lag1
2024-02-21,137807503911,0.97935878,70291354475,9.19487987,defillama_public_aggregate_lag1
2024-02-22,137841062988,0.29830781,69652834837,3.834734,defillama_public_aggregate_lag1
2024-02-23,138199151984,0.68226454,69762113561,3.76903186,defillama_public_aggregate_lag1
2024-02-24,138821066421,0.8733429,68811978942,2.82977791,defillama_public_aggregate_lag1
2024-02-25,138581467409,0.55953131,70095375514,4.77115449,defillama_public_aggregate_lag1
2024-02-26,138693603544,0.7170308,71617645464,4.52134521,defillama_public_aggregate_lag1
2024-02-27,139148005602,1.04441021,73797670194,5.89156258,defillama_public_aggregate_lag1
2024-02-28,139722158180,1.38936866,75271324432,7.08475458,defillama_public_aggregate_lag1
2024-02-29,140197045346,1.70920211,78416406897,12.58178806,defillama_public_aggregate_lag1
2024-03-01,140749449279,1.8453784,78112200312,11.9693718,defillama_public_aggregate_lag1
2024-03-02,141304851068,1.78919865,80464424763,16.93374613,defillama_public_aggregate_lag1
2024-03-03,141394227581,2.02967989,80519296704,14.87105407,defillama_public_aggregate_lag1
2024-03-04,141792254627,2.23417014,81999735608,14.4965533,defillama_public_aggregate_lag1
2024-03-05,141999585537,2.04931427,84467363526,14.45803547,defillama_public_aggregate_lag1
2024-03-06,142164715866,1.74815342,82263738824,9.28961254,defillama_public_aggregate_lag1
2024-03-07,142487669141,1.63386025,87550638573,11.64836804,defillama_public_aggregate_lag1
2024-03-08,143005261947,1.60271509,88362411613,13.12242039,defillama_public_aggregate_lag1
2024-03-09,144209742982,2.05576234,89772749881,11.56824913,defillama_public_aggregate_lag1
2024-03-10,144508363687,2.20244925,90371669215,12.23603896,defillama_public_aggregate_lag1
2024-03-11,144736914503,2.0767424,90261833160,10.07576121,defillama_public_aggregate_lag1
2024-03-12,145477904658,2.44952766,94304464070,11.64603716,defillama_public_aggregate_lag1
2024-03-13,145732944341,2.50992551,92755486317,12.75379364,defillama_public_aggregate_lag1
2024-03-14,146536570116,2.84157991,94179942390,7.57196512,defillama_public_aggregate_lag1
2024-03-15,146807368620,2.65871802,92139917496,4.27501447,defillama_public_aggregate_lag1
2024-03-16,146722849744,1.74267474,89889596004,0.13015767,defillama_public_aggregate_lag1
2024-03-17,146855193193,1.62400947,85378855327,-5.52475564,defillama_public_aggregate_lag1
2024-03-18,146529001543,1.23816861,88359262967,-2.10783465,defillama_public_aggregate_lag1
2024-03-19,147234672494,1.20758396,86075790892,-8.72564545,defillama_public_aggregate_lag1
2024-03-20,147623147605,1.29703223,79395537233,-14.40340579,defillama_public_aggregate_lag1
2024-03-21,147143684059,0.41430883,87054881191,-7.5653701,defillama_public_aggregate_lag1
2024-03-22,147707634309,0.61322923,86266532797,-6.37441932,defillama_public_aggregate_lag1
2024-03-23,147752673617,0.70188377,83623960322,-6.97036805,defillama_public_aggregate_lag1
2024-03-24,148085040442,0.83745574,84830835946,-0.6418678,defillama_public_aggregate_lag1
2024-03-25,147906937959,0.94038477,87424626881,-1.05776809,defillama_public_aggregate_lag1
2024-03-26,149232929479,1.35719186,90875160633,5.57574864,defillama_public_aggregate_lag1
2024-03-27,149528490726,1.29068046,91008241715,14.62639449,defillama_public_aggregate_lag1
2024-03-28,149487016829,1.5925473,89632440930,2.96084459,defillama_public_aggregate_lag1
2024-03-29,149732467337,1.37083844,91352145839,5.89523292,defillama_public_aggregate_lag1
2024-03-30,149939286818,1.47991447,90721865591,8.48788462,defillama_public_aggregate_lag1
2024-03-31,150171409389,1.4088992,90663152451,6.87523168,defillama_public_aggregate_lag1
2024-04-01,149906995726,1.35224067,92951568657,6.32195066,defillama_public_aggregate_lag1
2024-04-02,150330438571,0.73543359,90648962187,-0.24891119,defillama_public_aggregate_lag1
2024-04-03,150981523184,0.97174288,86475348500,-4.98075024,defillama_public_aggregate_lag1
2024-04-04,152363668724,1.92434899,87250997230,-2.6568993,defillama_public_aggregate_lag1
2024-04-05,153239216598,2.34200994,87946968808,-3.72752824,defillama_public_aggregate_lag1
2024-04-06,154339943470,2.93495904,87774780217,-3.24848409,defillama_public_aggregate_lag1
2024-04-07,154367571366,2.79424825,88785213449,-2.07133654,defillama_public_aggregate_lag1
2024-04-08,154143542854,2.82611703,90127937573,-3.03774441,defillama_public_aggregate_lag1
2024-04-09,154172233337,2.55556679,95042359731,4.84660545,defillama_public_aggregate_lag1
2024-04-10,153966643269,1.97714265,91903849543,6.27751277,defillama_public_aggregate_lag1
2024-04-11,153675918103,0.86126134,92822968459,6.38614045,defillama_public_aggregate_lag1
2024-04-12,154273055264,0.67465672,93371175617,6.16758813,defillama_public_aggregate_lag1
2024-04-13,154479368835,0.09033654,85811757819,-2.236431,defillama_public_aggregate_lag1
2024-04-14,155090997992,0.46863899,79026986813,-10.9908241,defillama_public_aggregate_lag1
2024-04-15,155118347030,0.63240027,83468036129,-7.38938627,defillama_public_aggregate_lag1
2024-04-16,155664848712,0.96814799,83152137651,-12.51044494,defillama_public_aggregate_lag1
2024-04-17,156656885689,1.74728913,82215005416,-10.54237029,defillama_public_aggregate_lag1
2024-04-18,154364386476,0.44800017,80546437319,-13.22574719,defillama_public_aggregate_lag1
2024-04-19,157600994660,2.15717475,82518073810,-11.62361054,defillama_public_aggregate_lag1
2024-04-20,156276857598,1.16357853,83267528413,-2.96489604,defillama_public_aggregate_lag1
2024-04-21,156392908286,0.8394493,85612046512,8.33267212,defillama_public_aggregate_lag1
2024-04-22,158570394751,2.22542838,85811902610,2.80810067,defillama_public_aggregate_lag1
2024-04-23,159115199780,2.2165255,87221099300,4.89339392,defillama_public_aggregate_lag1
2024-04-24,159058333668,1.53293484,87731003521,6.70923523,defillama_public_aggregate_lag1
2024-04-25,159599142810,3.39116843,85257676953,5.84909748,defillama_public_aggregate_lag1
2024-04-26,159639918567,1.29372528,85878123200,4.07189508,defillama_public_aggregate_lag1
2024-04-27,159431076344,2.01835307,85009789566,2.09236564,defillama_public_aggregate_lag1
2024-04-28,159606156862,2.05459992,87002115117,1.62368342,defillama_public_aggregate_lag1
2024-04-29,159599684201,0.64910569,87331272153,1.77058135,defillama_public_aggregate_lag1
2024-04-30,159322079673,0.13001894,85652768584,-1.79810932,defillama_public_aggregate_lag1
2024-05-01,159481996837,0.2663571,81123250556,-7.53183333,defillama_public_aggregate_lag1
2024-05-02,159118521542,-0.30114276,81008947289,-4.98339835,defillama_public_aggregate_lag1
2024-05-03,159253694523,-0.2419345,82248051717,-4.22700374,defillama_public_aggregate_lag1
2024-05-04,159894414081,0.29061946,85525178147,0.60626968,defillama_public_aggregate_lag1
2024-05-05,160193853222,0.3682166,86220565066,-0.89831155,defillama_public_aggregate_lag1
2024-05-06,160178998468,0.36297958,86880581265,-0.51607045,defillama_public_aggregate_lag1
2024-05-07,160125836168,0.50448531,85516506559,-0.15908654,defillama_public_aggregate_lag1
2024-05-08,159868427948,0.24230391,84447249769,4.09746798,defillama_public_aggregate_lag1
2024-05-09,159760675591,0.40356964,82856466121,2.28063553,defillama_public_aggregate_lag1
2024-05-10,159805642752,0.34658425,84432852899,2.65635615,defillama_public_aggregate_lag1
2024-05-11,159596976793,-0.18602106,82154589373,-3.94104853,defillama_public_aggregate_lag1
2024-05-12,159728264899,-0.29064057,82444407458,-4.37964841,defillama_public_aggregate_lag1
2024-05-13,159685207983,-0.30827417,82847459483,-4.64214411,defillama_public_aggregate_lag1
2024-05-14,159776738180,-0.21801478,82942287358,-3.01020154,defillama_public_aggregate_lag1
2024-05-15,159556754306,-0.19495634,81495156571,-3.49578371,defillama_public_aggregate_lag1
2024-05-16,160123997700,0.22741648,85204917019,2.83436044,defillama_public_aggregate_lag1
2024-05-17,160267110601,0.28876818,84396942308,-0.04253154,defillama_public_aggregate_lag1
2024-05-18,160515760602,0.57568998,87357870059,6.33352406,defillama_public_aggregate_lag1
2024-05-19,160852464994,0.70382039,87970652349,6.70299546,defillama_public_aggregate_lag1
2024-05-20,160806872161,0.70242209,87045649318,5.06737305,defillama_public_aggregate_lag1
2024-05-21,160510917895,0.45950351,96831264753,16.7453513,defillama_public_aggregate_lag1
2024-05-22,160585011241,0.64444588,98405643917,20.75029739,defillama_public_aggregate_lag1
2024-05-23,160635544091,0.31946891,98665462655,15.79785077,defillama_public_aggregate_lag1
2024-05-24,160450160582,0.11421556,97939819479,16.04664435,defillama_public_aggregate_lag1
2024-05-25,160809224456,0.18282557,97909144463,12.07821848,defillama_public_aggregate_lag1
2024-05-26,160811334981,-0.02557002,98470528244,11.93565765,defillama_public_aggregate_lag1
2024-05-27,160514814670,-0.18162003,100013414452,14.89766029,defillama_public_aggregate_lag1
2024-05-28,160429560300,-0.05068664,100620870128,3.91361755,defillama_public_aggregate_lag1
2024-05-29,160175004615,-0.25532061,99592009714,1.20558715,defillama_public_aggregate_lag1
2024-05-30,159839802866,-0.49537058,98290181864,-0.38035679,defillama_public_aggregate_lag1
2024-05-31,160250795420,-0.12425364,98128321333,0.19246702,defillama_public_aggregate_lag1
2024-06-01,160372577740,-0.27153089,98946949744,1.05996767,defillama_public_aggregate_lag1
2024-06-02,160426735664,-0.23916182,99754389416,1.30380246,defillama_public_aggregate_lag1
2024-06-03,160203799385,-0.19376111,99440047044,-0.5732905,defillama_public_aggregate_lag1
2024-06-04,160531048086,0.06326003,99290764051,-1.3218988,defillama_public_aggregate_lag1
2024-06-05,160815349817,0.39977848,100838261785,1.25135749,defillama_public_aggregate_lag1
2024-06-06,161005142656,0.72906733,102051475506,3.82672366,defillama_public_aggregate_lag1
2024-06-07,161153566834,0.5633491,101292196926,3.22422268,defillama_public_aggregate_lag1
2024-06-08,161477742937,0.68912355,98753753434,-0.19525242,defillama_public_aggregate_lag1
2024-06-09,161523651297,0.68374865,98186872832,-1.57137605,defillama_public_aggregate_lag1
2024-06-10,161576828310,0.85705141,98620240939,-0.82442248,defillama_public_aggregate_lag1
2024-06-11,161250169068,0.4479638,97166502337,-2.13943536,defillama_public_aggregate_lag1
2024-06-12,161073600343,0.16058823,94585843883,-6.20044197,defillama_public_aggregate_lag1
2024-06-13,161333446753,0.20390907,96172308358,-5.76098201,defillama_public_aggregate_lag1
2024-06-14,161424314240,0.16800584,94302669294,-6.90036137,defillama_public_aggregate_lag1
2024-06-15,161481659849,0.00242567,93935101530,-4.87946203,defillama_public_aggregate_lag1
2024-06-16,161212016131,-0.1929347,95246914653,-2.9942477,defillama_public_aggregate_lag1
2024-06-17,161304990194,-0.16824078,96058196945,-2.5978886,defillama_public_aggregate_lag1
2024-06-18,161141160511,-0.06760214,93922208129,-3.33890192,defillama_public_aggregate_lag1
2024-06-19,161592233764,0.32198537,92800389027,-1.88765547,defillama_public_aggregate_lag1
2024-06-20,161381854536,0.0300048,93830560468,-2.43495028,defillama_public_aggregate_lag1
2024-06-21,161482664543,0.03614716,92511703864,-1.89916727,defillama_public_aggregate_lag1
2024-06-22,161757170763,0.17061437,92412355668,-1.6210616,defillama_public_aggregate_lag1
2024-06-23,161774637166,0.34899448,92642587711,-2.73429008,defillama_public_aggregate_lag1
2024-06-24,161488233084,0.11360026,90750527733,-5.52547245,defillama_public_aggregate_lag1
2024-06-25,161432664723,0.18089991,88937238888,-5.30755115,defillama_public_aggregate_lag1
2024-06-26,161465725681,-0.07828847,90597010710,-2.37432013,defillama_public_aggregate_lag1
2024-06-27,161507329624,0.07775043,89869925692,-4.2210499,defillama_public_aggregate_lag1
2024-06-28,161412052205,-0.0437275,90917077368,-1.72370244,defillama_public_aggregate_lag1
2024-06-29,161167254158,-0.36469271,89139938654,-3.54110334,defillama_public_aggregate_lag1
2024-06-30,161147631713,-0.38757958,89394706583,-3.50581866,defillama_public_aggregate_lag1
2024-07-01,160905446788,-0.36088468,91067045155,0.3487775,defillama_public_aggregate_lag1
2024-07-02,161112492538,-0.19833172,91588027351,2.98051581,defillama_public_aggregate_lag1
2024-07-03,161026570735,-0.27198029,90601896389,0.00539276,defillama_public_aggregate_lag1
2024-07-04,161090270584,-0.25822917,88077074620,-1.99493997,defillama_public_aggregate_lag1
2024-07-05,161415870498,0.00236556,83742013470,-7.89187698,defillama_public_aggregate_lag1
2024-07-06,161779801103,0.38006911,82143207609,-7.84915398,defillama_public_aggregate_lag1
2024-07-07,161851930267,0.43705176,83283798693,-6.83587219,defillama_public_aggregate_lag1
2024-07-08,161873243872,0.60146944,80675210310,-11.41119142,defillama_public_aggregate_lag1
2024-07-09,161879435498,0.47602948,82705367304,-9.69849477,defillama_public_aggregate_lag1
2024-07-10,162179907624,0.71624011,83791738502,-7.51657323,defillama_public_aggregate_lag1
2024-07-11,162633783935,0.95816671,84464984967,-4.10105543,defillama_public_aggregate_lag1
2024-07-12,162603731811,0.73590119,84614102692,1.04139987,defillama_public_aggregate_lag1
2024-07-13,162313576440,0.32993942,85096860777,3.59573634,defillama_public_aggregate_lag1
2024-07-14,162592443578,0.45752516,86345417105,3.67612724,defillama_public_aggregate_lag1
2024-07-15,162991620866,0.69089676,88669544657,9.90928231,defillama_public_aggregate_lag1
2024-07-16,163064180600,0.73186881,91728656490,10.91016155,defillama_public_aggregate_lag1
2024-07-17,163354265917,0.72410837,92574023738,10.48108727,defillama_public_aggregate_lag1
2024-07-18,163529411754,0.5507022,91813424215,8.6999829,defillama_public_aggregate_lag1
2024-07-19,163517374761,0.56188314,91667286626,8.3357073,defillama_public_aggregate_lag1
2024-07-20,164468586672,1.32768329,94274256336,10.78464643,defillama_public_aggregate_lag1
2024-07-21,164471674175,1.15579209,94738350647,9.72018414,defillama_public_aggregate_lag1
2024-07-22,164465012235,0.90396755,95233815057,7.40307219,defillama_public_aggregate_lag1
2024-07-23,164575424323,0.92677847,94328246764,2.83400016,defillama_public_aggregate_lag1
2024-07-24,164796617241,0.88295908,94157909912,1.71094019,defillama_public_aggregate_lag1
2024-07-25,164626176495,0.67068347,91280937387,-0.5799662,defillama_public_aggregate_lag1
2024-07-26,164178626579,0.40439239,89730966639,-2.11233479,defillama_public_aggregate_lag1
2024-07-27,164415149910,-0.03249056,92216458318,-2.18277831,defillama_public_aggregate_lag1
2024-07-28,164588217961,0.07085949,92479263256,-2.38455428,defillama_public_aggregate_lag1
2024-07-29,164566860746,0.06192716,92638217187,-2.72550025,defillama_public_aggregate_lag1
2024-07-30,164208015692,-0.22324635,93379153304,-1.00616039,defillama_public_aggregate_lag1
2024-07-31,164163362146,-0.38426462,91965298092,-2.32865388,defillama_public_aggregate_lag1
2024-08-01,164108992062,-0.31415686,90331224693,-1.04042829,defillama_public_aggregate_lag1
2024-08-02,163709173025,-0.28594072,89347480044,-0.42737375,defillama_public_aggregate_lag1
2024-08-03,163822506911,-0.36045523,85083917569,-7.73456374,defillama_public_aggregate_lag1
2024-08-04,163897142054,-0.41988176,82817842797,-10.44712092,defillama_public_aggregate_lag1
2024-08-05,164045588294,-0.31675421,77037909275,-16.84003469,defillama_public_aggregate_lag1
2024-08-06,164126075018,-0.04990053,72850616935,-21.9840678,defillama_public_aggregate_lag1
2024-08-07,164601428022,0.26684753,75229964422,-18.19744405,defillama_public_aggregate_lag1
2024-08-08,166228704460,1.29164915,72967230588,-19.22258241,defillama_public_aggregate_lag1
2024-08-09,165860812891,1.31430623,78708001044,-11.90797882,defillama_public_aggregate_lag1
2024-08-10,166082299605,1.37941528,78952836023,-7.20592295,defillama_public_aggregate_lag1
2024-08-11,165692723038,1.09555357,79339980919,-4.19941134,defillama_public_aggregate_lag1
2024-08-12,166114676907,1.26128879,77309080886,0.35199763,defillama_public_aggregate_lag1
2024-08-13,166487848664,1.43899965,79043840381,8.50126424,defillama_public_aggregate_lag1
2024-08-14,166823263759,1.34982774,80561511225,7.08699897,defillama_public_aggregate_lag1
2024-08-15,167459384766,0.74035367,78737357220,7.90783285,defillama_public_aggregate_lag1
2024-08-16,167688170143,1.10174141,77788313675,-1.16848015,defillama_public_aggregate_lag1
2024-08-17,168291537169,1.33020651,78739995931,-0.26957878,defillama_public_aggregate_lag1
2024-08-18,168382824524,1.62354836,79001022723,-0.42722243,defillama_public_aggregate_lag1
2024-08-19,168365949349,1.35525198,79625512570,2.99632547,defillama_public_aggregate_lag1
